datetimes,neighborhoods,titles,addresses,property_types,bedrooms,bathrooms,sqfts,prices,links
2020-08-20 17:51:00,Mission Valley,Creating interest list for upcoming availability! 2 bed/2 bath,Friars Road near Fashion Valley Road,apartment,2.0,2.0,1038.0,2349,https://sandiego.craigslist.org/csd/apa/d/san-diego-creating-interest-list-for/7181276400.html
2020-08-20 17:50:00,San Diego,SOLA 1 Bedroom 1 Bath! Available Today with 1.5 Month Free!,13385 Highlands Place,apartment,1.0,1.0,605.0,2600,https://sandiego.craigslist.org/csd/apa/d/san-diego-sola-1-bedroom-1-bath/7181270418.html
2020-08-20 17:50:00,Escondido,IDEAL 2 BEDROOM APARTMENT HOME!! $900* MOVE IN CREDIT !!!,2035 S. ESCONDIDO BLVD.,apartment,2.0,2.0,,1935,https://sandiego.craigslist.org/nsd/apa/d/escondido-ideal-2-bedroom-apartment/7181275840.html
2020-08-20 17:49:00,Alpine,2 Bed 2 Bath with enclosed patio!! Secure online!!💻,2055 Arnold Way near Tavern Rd.,apartment,2.0,2.0,1266.0,1895,https://sandiego.craigslist.org/esd/apa/d/2-bed-2-bath-with-enclosed-patio-secure/7181272236.html
2020-08-20 17:48:00,La Mesa,"BEAUTIFUL UPGRADES, ASK ABOUT OUR VIRTUAL AND SELF GUIDED TOURS!",8727 Fletcher Parkway,apartment,2.0,2.0,,2266,https://sandiego.craigslist.org/esd/apa/d/la-mesa-beautiful-upgrades-ask-about/7181273077.html
2020-08-20 17:45:00,La Mesa,Bright & Spacious 2b 2b! Must See! Apply Today!,Parkway Dr near Lake Murray Blvd,apartment,2.0,2.0,1094.0,2479,https://sandiego.craigslist.org/esd/apa/d/la-mesa-bright-spacious-2b-2b-must-see/7181270825.html
2020-08-20 17:43:00,San Diego,"Come Look and Lease, In Home Laundry, Dog Park",11100 Vista Sorrento Pkwy,apartment,2.0,2.0,1454.0,3300,https://sandiego.craigslist.org/nsd/apa/d/san-diego-come-look-and-lease-in-home/7181273115.html
2020-08-20 17:40:00,"Coronado, Downtown",2 Bedroom Apartment on Coronado,1515 Second St,apartment,2.0,2.0,995.0,3721,https://sandiego.craigslist.org/csd/apa/d/coronado-2-bedroom-apartment-on-coronado/7181266551.html
2020-08-20 17:40:00,Vista,Apply Now 1 Bedroom Apartment!!,510 Townsite Drive near E. Vista Way,apartment,1.0,1.0,650.0,1395,https://sandiego.craigslist.org/nsd/apa/d/vista-apply-now-1-bedroom-apartment/7168661542.html
2020-08-20 17:40:00,Chula Vista,1 Bd 1 Bth with W/D! Great Move in Special Call Now!,930 Third Ave near L Street,apartment,1.0,1.0,690.0,1999,https://sandiego.craigslist.org/ssd/apa/d/chula-vista-1-bd-1-bth-with-d-great/7181271507.html
2020-08-20 17:39:00,Nestor,Pet Friendly & Leash Free Dog Park! Assigned Parking! Apt #245,1394 Oro Vista Road,apartment,3.0,2.0,1158.0,2350,https://sandiego.craigslist.org/ssd/apa/d/san-diego-pet-friendly-leash-free-dog/7181268966.html
2020-08-20 17:37:00,La Jolla/Utc,Dive into a 1Bd Now🤿 These Summer Prices are the Wave! 1 Mo. Free,8465 Regents Road near Nobel,apartment,1.0,1.0,810.0,2182,https://sandiego.craigslist.org/csd/apa/d/san-diego-dive-into-1bd-now-these/7181260240.html
2020-08-20 17:35:00,Escondido,2BED/2 FULL BATH IN ESCONDIDO/ GARAGE&WATER INCLUDED,911 Martin dr near lincoln,apartment,2.0,2.0,960.0,1725,https://sandiego.craigslist.org/nsd/apa/d/escondido-2bed-2-full-bath-in-escondido/7181269166.html
2020-08-20 17:34:00,La Jolla / Utc / Mira Mesa / Clairemont,"Amazing Community Featuring 2 Bedroom + Loft - $2,500 Move-In Credit!",9085 Judicial Dr,apartment,2.0,2.0,1299.0,2375,https://sandiego.craigslist.org/csd/apa/d/san-diego-amazing-community-featuring-2/7181269061.html
2020-08-20 17:33:00,La Jolla / Utc / Miramar / Clairemont,"*Wonderful Two-Bedroom in Prime UTC Location - $2,500 Move-In Credit!*",9085 Judicial Drive near Golden Haven,apartment,2.0,2.0,1110.0,1995,https://sandiego.craigslist.org/csd/apa/d/wonderful-two-bedroom-in-prime-utc/7181268519.html
2020-08-20 17:33:00,Mt. Helix,MT Helix area home for rent,11913 fuerte DR near Chase Rd,house,4.0,3.0,,4000,https://sandiego.craigslist.org/esd/apa/d/el-cajon-mt-helix-area-home-for-rent/7177352122.html
2020-08-20 17:32:00,San Diego / La Jolla / Mira Mar / Utc / Clairemont,"Lease a Spacious 2 Bedroom Apartment & Receive $2,500 Move-In Credit!",9085 Judicial Drive,apartment,2.0,2.0,1332.0,2150,https://sandiego.craigslist.org/nsd/apa/d/san-diego-lease-spacious-2-bedroom/7181267930.html
2020-08-20 17:32:00,Linda Vista,Don't miss out on this great 2X2 close to EVERYTHING!,Ulric Street,apartment,2.0,2.0,,1875,https://sandiego.craigslist.org/csd/apa/d/san-diego-dont-miss-out-on-this-great/7181265033.html
2020-08-20 17:31:00,La Jolla / Utc / Mira Mesa / Clairemont,"*Spacious One Bedroom in Prime UTC Location - $2,000 Move-In Credit!!*",9085 Judicial Dr near Golden Haven Dr,apartment,1.0,1.0,860.0,1795,https://sandiego.craigslist.org/csd/apa/d/san-diego-spacious-one-bedroom-in-prime/7181267432.html
2020-08-20 17:30:00,San Diego,"MONTH to MONTH lease 2B2B for rent at Carmel Valley, Pell Place",3857 Pell Pl,apartment,2.0,2.0,1020.0,2400,https://sandiego.craigslist.org/csd/apa/d/del-mar-month-to-month-lease-2b2b-for/7176905838.html
2020-08-20 17:30:00,13020 Wimberly Sq. Unit 16,Sabre Springs Condo,13020 Wimberly Sq. Unit 16 near Sabre Springs Pkwy.,condo,1.0,1.0,561.0,1600,https://sandiego.craigslist.org/csd/apa/d/san-diego-sabre-springs-condo/7181266932.html
2020-08-20 17:27:00,San Diego,Get here before our 1 month free ends! 1Bd Available NOW,8465 Regents Rd,apartment,2.0,2.0,810.0,2167,https://sandiego.craigslist.org/csd/apa/d/san-diego-get-here-before-our-1-month/7181261516.html
2020-08-20 17:25:00,Carlsbad,Beautiful 2X2 Quartz Counter Tops Stainless Steel Appliances,6938 Seascape Drive,apartment,2.0,2.0,950.0,2750,https://sandiego.craigslist.org/nsd/apa/d/carlsbad-beautiful-2x2-quartz-counter/7181248275.html
2020-08-20 17:25:00,Rancho Penasquitos,Beautiful single story home,Via Del Valedor,house,4.0,2.0,1379.0,3500,https://sandiego.craigslist.org/nsd/apa/d/san-diego-beautiful-single-story-home/7181264659.html
2020-08-20 17:23:00,East Village,Downtown Condo,525 11th Ave. near Island,condo,2.0,2.0,1100.0,1200,https://sandiego.craigslist.org/csd/apa/d/san-diego-downtown-condo/7181264039.html
2020-08-20 17:23:00,Fashion/ Mission Valley/ Hotel Circle North/ Usd/ North Park,PRIVATE Quiet 2 Bedroom 2 Bathroom Home!,1440 Hotel Circle N,apartment,2.0,2.0,1087.0,2520,https://sandiego.craigslist.org/csd/apa/d/private-quiet-2-bedroom-2-bathroom-home/7181263700.html
2020-08-20 17:23:00,Chula Vista,Balcony for Summer Nights!,250 Bonita Glen Dr,apartment,2.0,1.0,800.0,2051,https://sandiego.craigslist.org/ssd/apa/d/chula-vista-balcony-for-summer-nights/7181258301.html
2020-08-20 17:23:00,Utc/La Jolla/Miramar/San Diego/Sorrento Valley,2nd Floor 1bed/1bath at Amazing Price & $1000 Off At Move-In!,9515 Genesee Avenue near Eastgate Mall,apartment,1.0,1.0,600.0,1525,https://sandiego.craigslist.org/csd/apa/d/san-diego-2nd-floor-1bed-1bath-at/7181263600.html
2020-08-20 17:22:00,Oceanside,2x2 With Ocean View! 4 Weeks Free & $0 Deposit!,117 North Cleveland Street near Mission Ave.,apartment,2.0,2.0,1173.0,3745,https://sandiego.craigslist.org/nsd/apa/d/oceanside-2x2-with-ocean-view-4-weeks/7181236813.html
2020-08-20 17:19:00,Oceanside,Great 1 Br.-1Bth. in Amazing Community! Apply Today!,2500 Sea Cliff Way,apartment,1.0,1.0,760.0,1763,https://sandiego.craigslist.org/nsd/apa/d/oceanside-great-1-br-1bth-in-amazing/7181231988.html
2020-08-20 17:17:00,Mira Mesa,Great service! Onsite maintenance workers get it done right!,11355 Zapata Ave,apartment,2.0,2.0,954.0,2045,https://sandiego.craigslist.org/csd/apa/d/san-diego-great-service-onsite/7181261173.html
2020-08-20 17:17:00,San Marcos,"GARAGE PARKING, PATIO, & PET-FRIENDLY 1BR/1BA HOME! CALL TODAY!",715 Ash Lane,apartment,1.0,1.0,614.0,1558,https://sandiego.craigslist.org/nsd/apa/d/san-marcos-garage-parking-patio-pet/7181261101.html
2020-08-20 17:16:00,San Diego,Clairemont- Top Floor Corner 3 Bed Ready Early September! Reserve Now!,6363 Beadnell Way near Cannington Dr,apartment,3.0,2.0,1200.0,2415,https://sandiego.craigslist.org/csd/apa/d/san-diego-clairemont-top-floor-corner-3/7181260803.html
2020-08-20 17:11:00,San Diego,"3 level,  2 bedroom Town home with 6 weeks free!",1601 Broadway,apartment,2.0,2.0,1784.0,4843,https://sandiego.craigslist.org/csd/apa/d/san-diego-3-level-2-bedroom-town-home/7181253558.html
2020-08-20 17:09:00,Tierrasanta,Enjoy the hiking paths. Be Healthy. - $2150,colina dorada near pendiente,apartment,2.0,2.0,925.0,2150,https://sandiego.craigslist.org/csd/apa/d/san-diego-enjoy-the-hiking-paths-be/7181257469.html
2020-08-20 17:08:00,Carlsbad,Cozy 2 Bed 2 Bath In Carlsbad. Call For Details on Current Special!,2262 Avenida Magnifica near Hosp Way,apartment,2.0,2.0,846.0,1925,https://sandiego.craigslist.org/nsd/apa/d/carlsbad-cozy-2-bed-2-bath-in-carlsbad/7181253441.html
2020-08-20 17:07:00,San Diego,2Bed/2Bath Located Minutes From Downtown San Diego!,4665 Home Ave,apartment,2.0,2.0,925.0,1717,https://sandiego.craigslist.org/csd/apa/d/san-diego-2bed-2bath-located-minutes/7181256674.html
2020-08-20 17:07:00,Bankers Hill / Downtown / San Diego,"Cozy Studio w/ Amazing Amenties, Sky Deck & Fitness Center",326 Juniper St near 4th Ave,apartment,0.0,1.0,275.0,1380,https://sandiego.craigslist.org/csd/apa/d/san-diego-cozy-studio-amazing-amenties/7181256433.html
2020-08-20 17:06:00,La Mesa,"You have to see us to believe us! Beautiful 1 bed, 1 bath, 750 SqFt",5560 Shasta Ln,apartment,1.0,1.0,750.0,1720,https://sandiego.craigslist.org/esd/apa/d/la-mesa-you-have-to-see-us-to-believe/7181256221.html
2020-08-20 17:06:00,San Diego / Balboa Park / Hillcrest,"Bright Flat - Amazing Amenities, Pets Welcome!",326 Juniper Street,apartment,0.0,1.0,343.0,1580,https://sandiego.craigslist.org/csd/apa/d/san-diego-bright-flat-amazing-amenities/7181255923.html
2020-08-20 17:05:00,Gaslamp/San Diego,Executive Furnished Condo: Alta Building,575 Sixth Ave near Market St,condo,1.0,1.0,650.0,2300,https://sandiego.craigslist.org/csd/apa/d/san-diego-executive-furnished-condo/7181255776.html
2020-08-20 17:04:00,Escondido,"Pool, Jacuzzi, Gym, 2 Car Garage & Laundry Facility! Pet Friendly!",1580 S. Juniper St,apartment,2.0,2.0,1008.0,1850,https://sandiego.craigslist.org/nsd/apa/d/escondido-pool-jacuzzi-gym-2-car-garage/7181249304.html
2020-08-20 17:04:00,Oceanside,10 Minutes From The Beach! Gotta Love That Coastal Life!,2500 Sea Cliff Way near 1006,apartment,1.0,1.0,760.0,1763,https://sandiego.craigslist.org/nsd/apa/d/oceanside-10-minutes-from-the-beach/7181209707.html
2020-08-20 17:03:00,La Mesa,2 Bedroom unit in La Mesa!,7576 parkway dr near 7576 parkway dr- leasing office,apartment,2.0,1.0,805.0,1610,https://sandiego.craigslist.org/esd/apa/d/2-bedroom-unit-in-la-mesa/7181254752.html
2020-08-20 17:03:00,Escondido,Pet Friendly Community Available Now ...,1501 E. Grand Avenue near Rose St,apartment,1.0,1.0,646.0,1665,https://sandiego.craigslist.org/nsd/apa/d/escondido-pet-friendly-community/7181254666.html
2020-08-20 17:03:00,Coronado/San Diego,$1825 CHARMING 1 BD/1BA in Coronado Village,1021 B Avenue near B Avenue,apartment,1.0,1.0,700.0,1825,https://sandiego.craigslist.org/csd/apa/d/coronado-1825-charming-1-bd-1ba-in/7167078877.html
2020-08-20 17:01:00,San Diego,1 Bed/1 Bath Spacious Single Story Apartment; very close to Downtown S,1918 29th St. #D near Grape St.,apartment,1.0,1.0,800.0,1500,https://sandiego.craigslist.org/csd/apa/d/san-diego-1-bed-1-bath-spacious-single/7181253712.html
2020-08-20 16:59:00,Oceanside,Pet Friendly- ALL Dogs & Breeds Welcome!! ! CALL TO TOUR NOW!,3699 Barnard Drive near College,apartment,2.0,2.0,1015.0,2075,https://sandiego.craigslist.org/nsd/apa/d/oceanside-pet-friendly-all-dogs-breeds/7181247457.html
2020-08-20 16:58:00,San Diego,"Pool, Near SDSU & SD Downtown, Pet Friendly & BBQ Lounge!",4823 68th St,apartment,2.0,2.0,1150.0,1850,https://sandiego.craigslist.org/csd/apa/d/san-diego-pool-near-sdsu-sd-downtown/7181252159.html
2020-08-20 16:52:00,San Diego,Fabulous Unit,"450 J St #3151 San Diego, CA 92101",apartment,1.0,1.0,777.0,1800,https://sandiego.craigslist.org/csd/apa/d/san-diego-fabulous-unit/7178624824.html
2020-08-20 16:52:00,Bankers Hill,Bankers Hill Studio W/Canyon Views,3102 1st Ave.,apartment,0.0,1.0,400.0,1525,https://sandiego.craigslist.org/csd/apa/d/san-diego-bankers-hill-studio-canyon/7179052179.html
2020-08-20 16:52:00,"171 4Th Avenue, Chula Vista, Ca   91910 Chula Vista, Ca","Apply today & move in tomorrow! - $1,500","171 4th Avenue, Chula Vista, CA   91910",apartment,1.0,1.0,338.0,1975,https://sandiego.craigslist.org/csd/apa/d/chula-vista-apply-today-move-in/7181249379.html
2020-08-20 16:52:00,San Diego,Beautiful 3 BR Condo in Cortina community!,7850 Via Montebello #6 near W/Camino Del Sur,condo,3.0,2.5,1682.0,2925,https://sandiego.craigslist.org/csd/apa/d/san-diego-beautiful-3-br-condo-in/7177859913.html
2020-08-20 16:52:00,North Park,Charming cottage in the heart of Metro area!,3944 Georgia St near N/University Ave,other,2.0,1.0,900.0,1795,https://sandiego.craigslist.org/csd/apa/d/san-diego-charming-cottage-in-the-heart/7179314699.html
2020-08-20 16:52:00,S Mission Hills,Modern loft style townhome w/Bay View!,3033 India St #9,house,2.0,2.0,1556.0,3695,https://sandiego.craigslist.org/csd/apa/d/san-diego-modern-loft-style-townhome/7179334508.html
2020-08-20 16:51:00,La Jolla,"Rare availability 2 bedroom 1 bath in La Jolla Shores, steps to ocean",camino del oro near vallecitos,apartment,2.0,1.0,1000.0,3100,https://sandiego.craigslist.org/csd/apa/d/la-jolla-rare-availability-2-bedroom-1/7179777887.html
2020-08-20 16:51:00,Escondido,🔥LIKE NOTHING ELSE 1 Bed/Bath With Patio & FREE Electric/Utilities🔥,Grape near 7th,apartment,1.0,1.0,650.0,1800,https://sandiego.craigslist.org/nsd/apa/d/escondido-like-nothing-else-1-bed-bath/7173990109.html
2020-08-20 16:50:00,San Diego,Hillcrest Charm-Renovated 2 bedroom unit,3672 Georgia Street near Robinson,apartment,2.0,2.0,910.0,1895,https://sandiego.craigslist.org/csd/apa/d/san-diego-hillcrest-charm-renovated-2/7181247193.html
2020-08-20 16:49:00,San Marcos,Trailer For Rent!,1247 W. San Marcos Blvd,other,1.0,1.0,,1400,https://sandiego.craigslist.org/nsd/apa/d/san-marcos-trailer-for-rent/7181247977.html
2020-08-20 16:48:00,San Diego,1 Bedroom/1 Bath Apartment with Balcony!,505 W Broadway near Columbia Street,apartment,1.0,1.0,750.0,1759,https://sandiego.craigslist.org/csd/apa/d/san-diego-1-bedroom-1-bath-apartment/7179727549.html
2020-08-20 16:46:00,"Scripps Ranch, La Jolla, Sorrento Valley, Carlsbad, Mission",Your Dream Homes @ Scripps Landing!,9970 Erma near Scripps Ranch Blvd,apartment,2.0,2.0,950.0,2495,https://sandiego.craigslist.org/csd/apa/d/san-diego-your-dream-homes-scripps/7181246291.html
2020-08-20 16:44:00,La Jolla,$1000 off - One bedroom! Call for details,7205 Charmant Dr.,apartment,1.0,1.0,543.0,2040,https://sandiego.craigslist.org/csd/apa/d/la-jolla-1000-off-one-bedroom-call-for/7181245345.html
2020-08-20 16:44:00,Chula Vista,UPGRADED STUDIO IN OTAY RANCH,2829 No. Compass Cir,apartment,0.0,1.0,400.0,1495,https://sandiego.craigslist.org/esd/apa/d/chula-vista-upgraded-studio-in-otay/7173730542.html
2020-08-20 16:44:00,Santee,2B2B  Full Size Washer Dryer In Unit & Central A/C! Downstairs!,320 Town Center Pky,apartment,2.0,2.0,1010.0,2250,https://sandiego.craigslist.org/esd/apa/d/santee-2b2b-full-size-washer-dryer-in/7181245176.html
2020-08-20 16:44:00,San Diego,RANCHO BERNARDO BEAUTY,18730 Caminito Pasadero,condo,3.0,2.5,2800.0,2795,https://sandiego.craigslist.org/nsd/apa/d/dulac-rancho-bernardo-beauty/7176863339.html
2020-08-20 16:43:00,Oceanside,WONT LAST LONG! 1 Bedroom 1 Bath - Oceanside! With Walk In Closet!!,567 CANYON DR,apartment,1.0,1.0,726.0,1660,https://sandiego.craigslist.org/nsd/apa/d/oceanside-wont-last-long-1-bedroom-1/7181244750.html
2020-08-20 16:42:00,Mission Valley / San Diego / Fashion Valley,"Washer & Dryer in unit, Pet Friendly, $99 deposit, $500 off 1st mo,",10343 San Diego Mission Road near Rancho Mission Road,apartment,1.0,1.0,700.0,1854,https://sandiego.craigslist.org/csd/apa/d/san-diego-washer-dryer-in-unit-pet/7181240506.html
2020-08-20 16:42:00,San Diego,Corner 1 Bedroom with an EXTRA window! Act before it's gone!,Southview Dr. near Monair Dr.,apartment,1.0,1.0,702.0,1645,https://sandiego.craigslist.org/csd/apa/d/san-diego-corner-1-bedroom-with-an/7181244427.html
2020-08-20 16:41:00,Hillcrest,New Listing in the Heart of Hillcrest,3950 cleveland ave,apartment,1.0,1.0,,1750,https://sandiego.craigslist.org/csd/apa/d/san-diego-new-listing-in-the-heart-of/7181243753.html
2020-08-20 16:39:00,Fairmont Park,Spacious Three 2 Bathroom House with attached garage & fenced backyard,2204 Midvale Drive near 39th Street,house,3.0,2.0,,2895,https://sandiego.craigslist.org/csd/apa/d/san-diego-spacious-three-2-bathroom/7181242906.html
2020-08-20 16:39:00,Imperial Beach,Beautiful and Renovated 1 Bedroom,14th st. near Hemlock ave,apartment,1.0,1.0,575.0,1450,https://sandiego.craigslist.org/ssd/apa/d/imperial-beach-beautiful-and-renovated/7181242624.html
2020-08-20 16:38:00,Chula Vista,2/1 attached by 1 wall 2 car gar - private,1335 Second Ave near Palomar,house,2.0,1.0,900.0,2100,https://sandiego.craigslist.org/ssd/apa/d/chula-vista-2-1-attached-by-1-wall-2/7176877793.html
2020-08-20 16:36:00,San Diego,8 Weeks Free! Apt. 315 Studio in Little Italy,1551 Union Street,apartment,0.0,1.0,460.0,2253,https://sandiego.craigslist.org/csd/apa/d/san-diego-8-weeks-free-apt-315-studio/7181241171.html
2020-08-20 16:35:00,San Diego,Vici 413 Large studio in Heart of Little Italy,550 W Date street near India,apartment,0.0,1.0,551.0,2195,https://sandiego.craigslist.org/csd/apa/d/san-diego-vici-413-large-studio-in/7181241004.html
2020-08-20 16:35:00,Imperial Beach,-2nd Floor Apt.,1357 Elder Ave. near Georgia St.,apartment,1.0,1.0,520.0,1260,https://sandiego.craigslist.org/ssd/apa/d/imperial-beach-2nd-floor-apt/7181240587.html
2020-08-20 16:34:00,Vista,"$1000 OFF MOVE IN! Pet Friendly, Balcony, BBQ Lounge & Fire Pit!",322 Hillside Terrace,apartment,2.0,2.0,898.0,1825,https://sandiego.craigslist.org/nsd/apa/d/vista-1000-off-move-in-pet-friendly/7181240433.html
2020-08-20 16:27:00,La Jolla,"Ridgegate, La Jolla, split level home - Ideal for working from home!",Carriagedale Row near Hillpointe Row,house,4.0,3.5,3000.0,7000,https://sandiego.craigslist.org/csd/apa/d/ridgegate-la-jolla-split-level-home/7181237043.html
2020-08-20 16:23:00,Imperial Beach,Beautiful and Renovated 2 Bedroom,1380 hemlock ave apt a near 14th st,apartment,2.0,1.0,700.0,1700,https://sandiego.craigslist.org/ssd/apa/d/imperial-beach-beautiful-and-renovated/7181234721.html
2020-08-20 16:22:00,Encinitas,NEWLY RENOVATED ONE BEDROOM/ ONE BATHROOM APARTMENT FOR RENT!,185 Saxony Road,apartment,1.0,1.0,550.0,1725,https://sandiego.craigslist.org/nsd/apa/d/encinitas-newly-renovated-one-bedroom/7181233111.html
2020-08-20 16:21:00,Point Loma,Point Loma 2bd 2ba for rent available 9/12/20,3098 Rue Dorleans,condo,2.0,2.0,1250.0,2750,https://sandiego.craigslist.org/csd/apa/d/san-diego-point-loma-2bd-2ba-for-rent/7178284561.html
2020-08-20 16:21:00,San Diego,Private studio unit in quaint Golden Hill neighborhood!,2703 B St near 27th,apartment,0.0,1.0,,1375,https://sandiego.craigslist.org/csd/apa/d/san-diego-private-studio-unit-in-quaint/7181233756.html
2020-08-20 16:18:00,El Cajon,Amazing Studio Month-To-Month,1250 El Cajon Blvd,apartment,0.0,1.0,,1095,https://sandiego.craigslist.org/esd/apa/d/el-cajon-amazing-studio-month-to-month/7181226202.html
2020-08-20 16:18:00,"Coronado, Downtown",2 Bedrooms! Great Amenities! Come To Coronado!,1515 Second Street,apartment,2.0,2.0,995.0,3642,https://sandiego.craigslist.org/csd/apa/d/coronado-2-bedrooms-great-amenities/7181232216.html
2020-08-20 16:12:00,Carlsbad/ La Costa,Beautiful Large and Quiet 2 bd 2 ba condo,"2251 Altisma Way, #203 near Alga Rd",condo,2.0,2.0,1019.0,2350,https://sandiego.craigslist.org/csd/apa/d/carlsbad-beautiful-large-and-quiet-2-bd/7181229078.html
2020-08-20 16:11:00,"Tierrasanta, San Diego","Charming home, balcony with a view, natural light, great amenities",3820 Pendiente Ct.,apartment,2.0,2.0,925.0,2135,https://sandiego.craigslist.org/csd/apa/d/san-diego-charming-home-balcony-with/7181228667.html
2020-08-20 16:11:00,Downtown,This Amazing unit is Ideal for You!,1281 9th Avenue 112 near B Street,apartment,2.0,2.0,1144.0,2440,https://sandiego.craigslist.org/csd/apa/d/san-diego-this-amazing-unit-is-ideal/7181228636.html
2020-08-20 16:09:00,Temecula,2 Bed / 2 Bath. Convenient in-home washer and dryer included.,29605 Solana Way,apartment,2.0,2.0,1035.0,1994,https://sandiego.craigslist.org/nsd/apa/d/temecula-2-bed-2-bath-convenient-in/7181227825.html
2020-08-20 16:09:00,North Park,"2 Bed 2 Bath New countertops, Move in special",4059 Louisiana St near Hamilton,apartment,2.0,2.0,755.0,1895,https://sandiego.craigslist.org/csd/apa/d/san-diego-2-bed-2-bath-new-countertops/7172522262.html
2020-08-20 16:08:00,Escondido,1BR 1BA Home. New Paint. Attached Garage. Fenced Yard.,102 W 11th Ave,house,2.0,1.0,9000.0,2100,https://sandiego.craigslist.org/nsd/apa/d/escondido-1br-1ba-home-new-paint/7168419625.html
2020-08-20 16:07:00,"Tierrasanta, San Diego","Charming home minutes away from military bases, beaches, Downtown",3828 Pendiente Crt.,apartment,1.0,1.0,625.0,1795,https://sandiego.craigslist.org/csd/apa/d/san-diego-charming-home-minutes-away/7181227028.html
2020-08-20 16:07:00,Vista,2 Bed 2 Bath Upstairs Next To Park,915 Brooktree Lane,apartment,2.0,2.0,909.0,2176,https://sandiego.craigslist.org/nsd/apa/d/vista-2-bed-2-bath-upstairs-next-to-park/7181226829.html
2020-08-20 16:07:00,Corta Bella At Rancho Coronado,3BR 3BA Tri-Level Condo. New Carpet. Amazing Amenities!,831 Almond Rd,condo,3.0,3.0,1866.0,2695,https://sandiego.craigslist.org/nsd/apa/d/san-marcos-3br-3ba-tri-level-condo-new/7179234254.html
2020-08-20 16:07:00,Normal Heights,***JUST REDUCED!!!*** Charming 3BR/2BA home in Central San Diego,4244 Wilson Avenue near 35th Street,house,3.0,2.0,,2750,https://sandiego.craigslist.org/csd/apa/d/san-diego-just-reduced-charming-3br-2ba/7181226649.html
2020-08-20 16:06:00,Escondido,"Great North County Location, Stop By For a Tour",515 Meander Glen near W. Washington Ave,apartment,2.0,1.5,936.0,2100,https://sandiego.craigslist.org/nsd/apa/d/escondido-great-north-county-location/7181215641.html
2020-08-20 16:06:00,Point Loma,"Furnished Corp Renter, Travel Nurse, Vacationer (Utilities Included)",Midway Dr near Rosecrans,condo,2.0,2.5,800.0,2000,https://sandiego.craigslist.org/csd/apa/d/san-diego-furnished-corp-renter-travel/7181214889.html
2020-08-20 16:06:00,"Utc, La Jolla, San Diego",Experience the 360 Lifestyle! Two Bedroom Available NOW!,9065 Sydney Court,apartment,2.0,2.0,1154.0,2495,https://sandiego.craigslist.org/csd/apa/d/san-diego-experience-the-360-lifestyle/7181226015.html
2020-08-20 16:01:00,Pacific Beach,Upgraded 4 Bedroom 2.5 Bathroom Home Located in Pacific Beach!,4820 Beryl Way near Soledad Mountain,house,4.0,2.5,,5395,https://sandiego.craigslist.org/csd/apa/d/san-diego-upgraded-4-bedroom-25/7179891221.html
2020-08-20 16:01:00,Imperial Beach,Spacious 2 BR/1 BA 1st floor condo located in Seabreeze Gardens,1234 Iris Avenue near 13th Street,condo,2.0,1.0,,1850,https://sandiego.craigslist.org/csd/apa/d/imperial-beach-spacious-2-br-1-ba-1st/7179902882.html
2020-08-20 16:00:00,Utc/La Jolla,Beautiful Large 2br-2ba-2 secured parking(Charmant),charmant drive,condo,2.0,2.0,1037.0,2195,https://sandiego.craigslist.org/csd/apa/d/la-jolla-beautiful-large-2br-2ba-2/7166241672.html
2020-08-20 15:59:00,Utc/La Jolla,Nice-Upgraded 1 bedroom/1.5 bath-2 car garage-UTC/La jolla,Town Center dr near La Jolla Village dr,condo,1.0,1.5,1000.0,2195,https://sandiego.craigslist.org/csd/apa/d/nice-upgraded-1-bedroom-15-bath-2-car/7166239122.html
2020-08-20 15:59:00,San Diego,Beatiful 3br-2ba-Renovated Kitchen-Patio (The Falls),AVENIDA DE LOS LOBOS,condo,3.0,2.5,1230.0,2450,https://sandiego.craigslist.org/csd/apa/d/san-diego-beatiful-3br-2ba-renovated/7174101807.html
2020-08-20 15:59:00,4S Ranch,Beautiful 3br-2.5ba-2 car attached garage-4S Ranch(Ammante),10506 Hollingsworth way,house,3.0,2.5,1455.0,3300,https://sandiego.craigslist.org/csd/apa/d/san-diego-beautiful-3br-25ba-2-car/7173436948.html
2020-08-20 15:59:00,Mira Mesa/San Diego,Beautiful 3x2 in the heart of Miramesa AVAILABLE NOW!,9320 Hillery Drive,apartment,3.0,2.0,1389.0,2920,https://sandiego.craigslist.org/nsd/apa/d/san-diego-beautiful-3x2-in-the-heart-of/7181222278.html
2020-08-20 15:58:00,San Marcos,Move-in Ready good location detached house in San Marcos,1869 Meadowlark Ranch Road near S Rancho Santa Fe Road,house,4.0,2.0,1400.0,3199,https://sandiego.craigslist.org/nsd/apa/d/carlsbad-move-in-ready-good-location/7181221809.html
2020-08-20 15:56:00,Carlsbad,640 Sand Shell Ave,Sand Shell Ave near Watersend Drive,house,4.0,2.5,2374.0,5050,https://sandiego.craigslist.org/nsd/apa/d/carlsbad-640-sand-shell-ave/7181219656.html
2020-08-20 15:56:00,Hillcrest / Balboa Park,"$500 SPECIAL!! Luxury, Ground Floor, Remodel, Washer/Dryer, Hardwood",3670 Park Blvd near Cypress,apartment,1.0,1.0,550.0,1725,https://sandiego.craigslist.org/csd/apa/d/san-diego-500-special-luxury-ground/7169133844.html
